TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 15:38:59.817	0.00	43.8779	-21.9611	1	292.420013	292.679993
2020-02-05 15:39:00.765	0.00	44.0529	-21.9654	1	292.429993	292.690002
2020-02-05 15:39:01.711	0.00	44.0258	-21.9652	1	292.410004	292.679993
2020-02-05 15:39:02.640	0.00	44.0763	-21.9663	1	292.429993	292.679993
2020-02-05 15:39:03.571	0.00	44.0425	-21.9653	1	292.420013	292.690002
2020-02-05 15:39:04.533	0.00	43.9491	-21.9627	1	292.420013	292.679993
2020-02-05 15:39:05.477	0.00	43.9878	-21.9618	1	292.440002	292.690002
2020-02-05 15:39:06.412	0.00	43.9413	-21.9619	1	292.420013	292.679993
2020-02-05 15:39:07.362	0.00	43.9313	-21.9635	1	292.420013	292.679993
2020-02-05 15:39:08.314	0.00	43.9191	-21.9637	1	292.440002	292.670013
2020-02-05 15:39:09.251	0.00	43.7851	-21.9617	1	292.420013	292.690002
2020-02-05 15:39:10.183	0.00	43.7790	-21.9654	1	292.440002	292.679993
2020-02-05 15:39:11.134	0.00	43.8123	-21.9646	1	292.440002	292.679993
2020-02-05 15:39:12.058	0.00	43.8864	-21.9689	1	292.450012	292.679993
2020-02-05 15:39:12.999	0.00	43.9493	-21.9702	1	292.429993	292.679993
2020-02-05 15:39:13.946	0.00	43.9201	-21.9707	1	292.440002	292.679993
2020-02-05 15:39:14.882	0.00	43.9706	-21.9703	1	292.450012	292.679993
2020-02-05 15:39:15.806	0.00	43.8048	-21.9636	1	292.470001	292.690002
2020-02-05 15:39:16.755	0.00	43.8283	-21.9647	1	292.450012	292.690002
2020-02-05 15:39:17.697	0.00	43.7864	-21.9649	1	292.450012	292.679993
2020-02-05 15:39:18.658	0.00	43.8625	-21.9673	1	292.440002	292.670013
2020-02-05 15:39:19.546	0.00	43.8788	-21.9663	1	292.440002	292.679993
2020-02-05 15:39:20.495	0.00	43.8251	-21.9679	1	292.440002	292.690002
2020-02-05 15:39:21.446	0.00	43.8674	-21.9678	1	292.450012	292.690002
2020-02-05 15:39:22.370	0.00	43.8685	-21.9715	1	292.459991	292.690002
